ct,frequency,band,bandwidth,cell_id,rsrp,rssi,rsrq,bler,tx_power,plmn,tac,drx,emm_state,rrc_state,net_op_mode,emm_cause,esm_cause,time_boot_ms,lat,lon,alt,relative_alt
20220901T091540,2600,5,10,427(0x1ab),-85,59,-11,0,11,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1522629,379878009,1287509236,63260,57564
20220901T091542,2600,5,10,427(0x1ab),-85,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1524627,379878025,1287509260,60240,54546
20220901T091544,2600,5,10,427(0x1ab),-91,59,-11,0,21,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1526624,379877961,1287509298,57310,51618
20220901T091546,2600,5,10,247(0xf7),-91,59,-11,0,17,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1528622,379877658,1287509569,55890,50199
20220901T091548,2600,5,10,247(0xf7),-91,59,-11,0,2,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1530954,379876933,1287510229,55880,50180
20220901T091550,2600,5,10,247(0xf7),-91,59,-11,0,21,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1532952,379876067,1287511022,55740,50041
20220901T091552,2600,5,10,247(0xf7),-91,59,-11,0,18,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1534949,379875194,1287511833,55720,50022
20220901T091555,2600,5,10,247(0xf7),-91,59,-11,0,13,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1537285,379874175,1287512768,55700,50007
20220901T091557,2600,5,10,247(0xf7),-91,59,-11,0,9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1539279,379873296,1287513565,55700,50003
20220901T091559,2600,5,10,247(0xf7),-91,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1541277,379872424,1287514355,55640,49947
20220901T091601,2600,5,10,247(0xf7),-91,59,-11,0,12,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1543274,379871546,1287515159,55660,49960
20220901T091603,2600,5,10,427(0x1ab),-91,59,-11,0,4,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1545272,379870683,1287515971,55680,49983
20220901T091605,2600,5,10,427(0x1ab),-91,59,-11,0,22,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1547272,379869801,1287516765,55680,49988
20220901T091607,2600,5,10,427(0x1ab),-91,59,-11,0,1,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1549269,379868931,1287517558,55660,49966
20220901T091609,2600,5,10,247(0xf7),-91,59,-11,0,10,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1551267,379868048,1287518350,55620,49927
20220901T091612,2600,5,10,247(0xf7),-91,59,-11,0,16,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1554929,379866447,1287519828,55680,49980
20220901T091614,2600,5,10,427(0x1ab),-86,59,-11,0,9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1556927,379865592,1287520639,55680,49985
20220901T091616,2600,5,10,427(0x1ab),-86,59,-11,0,1,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1558925,379864699,1287521420,55700,50007
20220901T091618,2600,5,10,427(0x1ab),-86,59,-11,0,9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1560925,379863828,1287522224,55700,50005
20220901T091620,2600,5,10,427(0x1ab),-86,59,-11,0,-1,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1562257,379863255,1287522757,55750,50053
20220901T091622,2600,5,10,427(0x1ab),-86,59,-11,0,12,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1564254,379862371,1287523555,55660,49963
20220901T091624,2600,5,10,427(0x1ab),-86,59,-11,0,2,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1566251,379861501,1287524355,55690,49993
20220901T091626,2600,5,10,427(0x1ab),-86,59,-11,0,-4,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1568249,379860637,1287525160,55640,49941
20220901T091629,2600,5,10,427(0x1ab),-86,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1571247,379859361,1287526322,55660,49965
20220901T091631,2600,5,10,427(0x1ab),-86,59,-11,0,-4,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1573244,379858762,1287526862,55740,50047
20220901T091633,2600,5,10,427(0x1ab),-86,59,-11,0,-5,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1575242,379858585,1287527367,55640,49942
20220901T091635,2600,5,10,427(0x1ab),-81,59,-11,0,-3,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1577242,379858904,1287528001,55580,49885
20220901T091637,2600,5,10,427(0x1ab),-81,59,-11,0,8,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1579239,379859456,1287528962,55700,50007
20220901T091639,2600,5,10,427(0x1ab),-81,59,-11,0,10,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1581237,379860102,1287530049,55640,49946
20220901T091641,2600,5,10,427(0x1ab),-81,59,-11,0,2,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1583234,379860737,1287531169,55680,49985
20220901T091644,2600,5,10,427(0x1ab),-81,59,-11,0,10,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1586232,379861695,1287532822,55730,50036
20220901T091646,2600,5,10,427(0x1ab),-81,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1588229,379862330,1287533930,55690,49994
20220901T091648,2600,5,10,427(0x1ab),-81,59,-11,0,9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1590227,379862970,1287535022,55720,50023
20220901T091650,2600,5,10,427(0x1ab),-81,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1592227,379863607,1287536127,55660,49961
20220901T091652,2600,5,10,427(0x1ab),-81,59,-11,0,11,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1594224,379864239,1287537229,55700,50009
20220901T091654,2600,5,10,427(0x1ab),-81,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1596222,379864818,1287538228,55620,49922
20220901T091656,2600,5,10,427(0x1ab),-81,59,-11,0,11,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1598219,379865229,1287538881,55770,50078
20220901T091658,2600,5,10,427(0x1ab),-86,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1600217,379865653,1287538956,55730,50036
20220901T091701,2600,5,10,427(0x1ab),-86,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1603547,379866726,1287537999,55580,49881
20220901T091703,2600,5,10,427(0x1ab),-86,59,-11,0,13,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1605547,379867615,1287537204,55760,50064
20220901T091705,2600,5,10,427(0x1ab),-86,59,-11,0,9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1607544,379868506,1287536416,55740,50041
20220901T091707,2600,5,10,427(0x1ab),-86,59,-11,0,8,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1609542,379869392,1287535636,55700,50005
20220901T091709,2600,5,10,427(0x1ab),-86,59,-11,0,3,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1611539,379870277,1287534856,55700,50003
20220901T091711,2600,5,10,427(0x1ab),-86,59,-11,0,9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1613872,379871300,1287533934,55720,50026
20220901T091713,2600,5,10,427(0x1ab),-86,59,-11,0,12,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1615869,379872184,1287533151,55650,49955
20220901T091716,2600,5,10,427(0x1ab),-86,59,-11,0,9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1618532,379873358,1287532113,55680,49987
20220901T091718,2600,5,10,427(0x1ab),-86,59,-11,0,14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1620532,379874239,1287531333,55680,49983
20220901T091720,2600,5,10,247(0xf7),-86,59,-11,0,12,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1622529,379875119,1287530542,55690,49994
20220901T091722,2600,5,10,247(0xf7),-86,59,-11,0,11,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1624527,379876007,1287529764,55710,50012
20220901T091724,2600,5,10,247(0xf7),-91,59,-11,0,2,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1626525,379876889,1287528979,55640,49944
20220901T091726,2600,5,10,247(0xf7),-91,65,-11,0,19,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1628522,379877770,1287528189,55680,49989
20220901T091728,2600,5,10,247(0xf7),-91,65,-11,0,9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1630522,379878655,1287527409,55610,49913
20220901T091730,2600,5,10,247(0xf7),-91,65,-11,0,21,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1632519,379879537,1287526635,55660,49962
20220901T091733,2600,5,10,247(0xf7),-91,65,-11,0,20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1635850,379881002,1287525320,55690,49992
20220901T091735,2600,5,10,247(0xf7),-91,65,-11,0,12,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1637847,379881889,1287524545,55640,49943
20220901T091737,2600,5,10,247(0xf7),-91,65,-11,0,19,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1640177,379882917,1287523633,55650,49956
20220901T091739,2600,5,10,247(0xf7),-91,65,-11,0,23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1642177,379883795,1287522845,55650,49955
20220901T091741,2600,5,10,247(0xf7),-91,65,-11,0,22,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1644174,379884683,1287522070,55700,50007
20220901T091743,2600,5,10,247(0xf7),-91,65,-11,0,9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1646172,379885560,1287521277,55650,49959
20220901T091745,2600,5,10,182(0xb6),-91,65,-11,0,20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1648169,379886445,1287520497,55730,50031
20220901T091747,2600,5,10,182(0xb6),-91,65,-11,0,11,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1650167,379887327,1287519721,55730,50035
20220901T091750,2600,5,10,182(0xb6),-91,65,-11,0,22,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1652499,379888359,1287518804,55690,49993
20220901T091752,2600,5,10,247(0xf7),-91,65,-11,0,17,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1654497,379889238,1287518016,55680,49984
20220901T091754,2600,5,10,247(0xf7),-91,65,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1656494,379890113,1287517237,55700,50009
20220901T091756,2600,5,10,247(0xf7),-91,65,-11,0,17,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1658492,379890997,1287516451,55720,50027
20220901T091758,2600,5,10,247(0xf7),-91,65,-11,0,18,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1660492,379891885,1287515670,55680,49986
20220901T091800,2600,5,10,247(0xf7),-91,65,-11,0,15,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1662489,379892766,1287514891,55680,49989
20220901T091802,2600,5,10,247(0xf7),-91,65,-11,0,22,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1664489,379893647,1287514101,55680,49984
20220901T091805,2600,5,10,247(0xf7),-91,65,-11,0,19,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1668149,379895263,1287512663,55690,49999
20220901T091807,2600,5,10,247(0xf7),-91,65,-11,0,23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1669483,379895863,1287512143,55660,49969
20220901T091809,2600,5,10,247(0xf7),-91,65,-11,0,19,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1671479,379896732,1287511362,55640,49946
20220901T091811,2600,5,10,427(0x1ab),-91,65,-11,0,20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1673477,379897624,1287510568,55620,49927
20220901T091813,2600,5,10,427(0x1ab),-91,65,-11,0,12,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1675477,379898506,1287509792,55670,49977
20220901T091815,2600,5,10,427(0x1ab),-91,65,-11,0,7,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1677474,379899394,1287509006,55710,50014
20220901T091817,2600,5,10,427(0x1ab),-91,65,-16,0,8,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1679472,379900269,1287508214,55810,50119
20220901T091819,2600,5,10,138(0x8a),-91,59,-16,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1681469,379901155,1287507445,55710,50012
20220901T091821,2600,5,10,247(0xf7),-91,59,-16,0,3,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1683467,379902039,1287506657,55680,49987
20220901T091824,2600,5,10,247(0xf7),-91,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1686464,379903307,1287505527,55620,49920
20220901T091826,2600,5,10,247(0xf7),-91,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1688462,379903865,1287504999,55560,49864
20220901T091828,2600,5,10,247(0xf7),-91,59,-11,0,5,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1690462,379903990,1287504488,55560,49867
20220901T091830,2600,5,10,247(0xf7),-91,59,-11,0,20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1692459,379903673,1287503810,55820,50122
20220901T091832,2600,5,10,247(0xf7),-91,59,-11,0,5,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1694457,379903126,1287502789,55860,50165
20220901T091834,2600,5,10,247(0xf7),-91,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1696454,379902515,1287501639,55770,50076
20220901T091836,2600,5,10,247(0xf7),-91,59,-11,0,15,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1698452,379901932,1287500497,55720,50028
20220901T091838,2600,5,10,247(0xf7),-91,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1700783,379901231,1287499164,55710,50010
20220901T091840,2600,5,10,247(0xf7),-91,59,-11,0,18,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1702783,379900633,1287498030,55750,50057
20220901T091842,2600,5,10,247(0xf7),-91,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1704779,379900043,1287496896,55710,50010
20220901T091844,2600,5,10,138(0x8a),-91,59,-11,0,-1,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1706777,379899444,1287495761,55710,50015
20220901T091846,2600,5,10,138(0x8a),-91,59,-11,0,3,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1708777,379898853,1287494618,55660,49963
20220901T091848,2600,5,10,138(0x8a),-91,59,-11,0,-1,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1710774,379898274,1287493516,55650,49952
20220901T091850,2600,5,10,138(0x8a),-91,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1712772,379897859,1287492709,55730,50034
20220901T091853,2600,5,10,138(0x8a),-91,59,-11,0,1,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1715437,379897597,1287492214,55710,50012
20220901T091855,2600,5,10,138(0x8a),-91,59,-11,0,3,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1717434,379897588,1287492200,55720,50020
20220901T091857,2600,5,10,138(0x8a),-91,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1719432,379897594,1287492217,55680,49989
20220901T091859,2600,5,10,138(0x8a),-91,59,-11,0,-1,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1721429,379897586,1287492231,55630,49932
20220901T091901,2600,5,10,138(0x8a),-91,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1723427,379897345,1287492435,55810,50116
20220901T091903,2600,5,10,138(0x8a),-91,59,-11,0,11,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1725427,379896825,1287492893,55800,50103
20220901T091905,2600,5,10,138(0x8a),-91,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1727424,379896006,1287493607,55830,50132
20220901T091907,2600,5,10,138(0x8a),-91,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1729422,379895110,1287494391,55790,50095
20220901T091910,2600,5,10,138(0x8a),-91,59,-11,0,-1,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1733086,379893476,1287495807,55750,50053
20220901T091912,2600,5,10,138(0x8a),-91,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1735089,379892580,1287496577,55750,50052
20220901T091914,2600,5,10,247(0xf7),-91,59,-11,0,22,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1737086,379891689,1287497352,55700,50003
20220901T091916,2600,5,10,247(0xf7),-91,59,-11,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1739079,379890810,1287498124,55690,49996
20220901T091918,2600,5,10,247(0xf7),-91,59,-11,0,22,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1741077,379889922,1287498884,55680,49987
20220901T091920,2600,5,10,247(0xf7),-91,59,-11,0,22,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1743074,379889032,1287499665,55630,49936
20220901T091922,2600,5,10,247(0xf7),-91,59,-6,0,14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1745072,379888146,1287500444,55700,50005
20220901T091924,2600,5,10,247(0xf7),-91,59,-6,0,13,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1747072,379887258,1287501211,55750,50053
20220901T091927,2600,5,10,247(0xf7),-91,59,-6,0,11,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1749402,379886225,1287502119,55740,50043
20220901T091929,2600,5,10,247(0xf7),-91,59,-6,0,14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1751399,379885334,1287502881,55730,50033
20220901T091931,2600,5,10,247(0xf7),-91,59,-6,0,-1,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1753397,379884442,1287503656,55710,50016
20220901T091933,2600,5,10,247(0xf7),-91,59,-6,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1755397,379883545,1287504425,55630,49935
20220901T091935,2600,5,10,427(0x1ab),-91,59,-6,0,9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1757397,379882664,1287505201,55700,50004
20220901T091937,2600,5,10,138(0x8a),-91,59,-14,0,16,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1759397,379881776,1287505973,55740,50047
20220901T091939,2600,5,10,427(0x1ab),-91,59,-14,0,22,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1761392,379880881,1287506749,55710,50017
20220901T091942,2600,5,10,427(0x1ab),-91,59,-14,0,20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1764392,379879666,1287507818,55760,50066
20220901T091944,2600,5,10,427(0x1ab),-91,59,-14,0,4,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1766386,379879020,1287508374,55680,49988
20220901T091946,2600,5,10,247(0xf7),-91,59,-14,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1768394,379878532,1287508803,55720,50027
20220901T091948,2600,5,10,247(0xf7),-91,59,-8,0,18,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1770383,379878195,1287509081,55740,50046
20220901T091950,2600,5,10,247(0xf7),-91,59,-8,0,6,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1772379,379878027,1287509241,55560,49861
20220901T091952,2600,5,10,247(0xf7),-91,59,-8,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1774377,379877926,1287509100,54320,48625
20220901T091954,2600,5,10,247(0xf7),-91,59,-8,0,16,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1776374,379877653,1287508617,52590,46898
20220901T091956,2600,5,10,247(0xf7),-96,59,-8,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1778372,379877163,1287507746,51080,45387
20220901T091958,2600,5,10,247(0xf7),-96,59,-8,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1780372,379876659,1287506809,49340,43647
20220901T092001,2600,5,10,247(0xf7),-96,59,-17,0,2,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1783367,379875875,1287505378,46680,40984
20220901T092003,2600,5,10,247(0xf7),-91,59,-8,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1785367,379875376,1287504469,45030,39336
20220901T092005,2600,5,10,138(0x8a),-91,59,-14,0,15,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1787364,379874863,1287503530,43340,37646
20220901T092007,2600,5,10,138(0x8a),-91,59,-14,0,-3,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1789362,379874350,1287502589,41680,35980
20220901T092009,2600,5,10,138(0x8a),-91,59,-14,0,7,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1791692,379873746,1287501494,39610,33910
20220901T092011,2600,5,10,138(0x8a),-91,59,-14,0,17,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1793692,379873242,1287500565,37880,32180
20220901T092013,2600,5,10,138(0x8a),-91,59,-14,0,13,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1795688,379872737,1287499631,36110,30410
20220901T092015,2600,5,10,138(0x8a),-91,59,-14,0,20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1797689,379872207,1287498681,34480,28783
20220901T092017,2600,5,10,138(0x8a),-91,59,-14,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1799685,379871709,1287497755,32730,27037
20220901T092019,2600,5,10,138(0x8a),-91,59,-14,0,-6,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1801689,379871194,1287496811,31050,25351
20220901T092021,2600,5,10,138(0x8a),-91,59,-14,0,-7,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1803689,379870691,1287495890,29330,23633
20220901T092023,2600,5,10,138(0x8a),-84,52,-14,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1805679,379870263,1287495091,27700,22008
20220901T092025,2600,5,10,138(0x8a),-84,52,-14,0,-4,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1807677,379869928,1287494500,26410,20718
20220901T092027,2600,5,10,138(0x8a),-84,52,-14,0,4,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1809674,379869707,1287494094,25650,19951
20220901T092029,2600,5,10,138(0x8a),-84,52,-14,0,5,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1811672,379869600,1287493896,25560,19861
20220901T092031,2600,5,10,247(0xf7),-89,59,-14,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1813672,379869598,1287493885,25690,19992
20220901T092033,2600,5,10,247(0xf7),-89,59,-14,0,4,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1815669,379869598,1287493895,25690,19991
20220901T092035,2600,5,10,247(0xf7),-89,59,-8,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1817667,379869602,1287493897,25680,19988
20220901T092037,2600,5,10,138(0x8a),-89,59,-8,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1819664,379869602,1287493894,25690,19996
20220901T092039,2600,5,10,138(0x8a),-89,59,-14,0,10,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1821662,379869599,1287493887,25680,19986
20220901T092041,2600,5,10,138(0x8a),-89,59,-14,0,-7,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1823994,379869600,1287493888,25020,19329
20220901T092044,2600,5,10,138(0x8a),-89,59,-14,0,-4,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1826325,379869605,1287493880,21560,15866
20220901T092046,2600,5,10,138(0x8a),-89,59,-14,0,-4,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1828322,379869594,1287493893,18760,13068
20220901T092048,2600,5,10,138(0x8a),-89,59,-14,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1830322,379869602,1287493882,16050,10358
20220901T092050,2600,5,10,247(0xf7),-89,66,-14,0,19,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1832319,379869605,1287493899,15280,9585
20220901T092052,2600,5,10,247(0xf7),-89,66,-14,0,3,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1834317,379869599,1287493889,14550,8859
20220901T092054,2600,5,10,247(0xf7),-98,66,-8,0,2,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1836314,379869602,1287493890,13890,8191
20220901T092056,2600,5,10,247(0xf7),-98,66,-8,0,1,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1838312,379869598,1287493889,13160,7466
20220901T092058,2600,5,10,247(0xf7),-98,66,-8,0,17,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1840312,379869594,1287493885,12480,6787
