ct,frequency,band,bandwidth,cell_id,rsrp,rssi,rsrq,bler,tx_power,plmn,tac,drx,emm_state,rrc_state,net_op_mode,emm_cause,esm_cause,time_boot_ms,lat,lon,alt,relative_alt
20220831T050209,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,898994,377452003,1273503380,255560,-637
20220831T050211,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,900992,377452004,1273503381,255580,-610
20220831T050213,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,902992,377452002,1273503386,255580,-615
20220831T050215,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,904989,377451999,1273503393,255610,-587
20220831T050217,2600,5,10,149(0x95),-112,88,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,906987,377451994,1273503401,255620,-579
20220831T050219,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,908984,377451988,1273503406,255600,-592
20220831T050221,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,910984,377451977,1273503413,255610,-586
20220831T050225,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,915312,377451958,1273503426,255600,-596
20220831T050229,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,919309,377451937,1273503440,255590,-603
20220831T050229,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,919309,377451937,1273503440,255590,-603
20220831T050230,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,919642,377451935,1273503440,255590,-603
20220831T050232,2600,5,10,149(0x95),-112,88,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,921639,377451927,1273503445,255600,-597
20220831T050234,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,923637,377451916,1273503450,255600,-595
20220831T050236,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,925634,377451908,1273503454,255620,-577
20220831T050238,2600,5,10,149(0x95),-112,88,-11,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,927634,377451900,1273503459,255640,-559
20220831T050240,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,929631,377451892,1273503466,255650,-540
20220831T050243,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,933294,377451885,1273503480,255680,-513
20220831T050245,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,935292,377451881,1273503486,255660,-530
20220831T050247,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,937289,377451878,1273503490,255710,-485
20220831T050249,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,939287,377451875,1273503496,255700,-491
20220831T050251,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,941287,377451872,1273503502,255730,-469
20220831T050253,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,943284,377451869,1273503505,255730,-460
20220831T050255,2600,5,10,149(0x95),-112,88,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,945281,377451865,1273503510,255730,-465
20220831T050258,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,947612,377451861,1273503511,255730,-467
20220831T050300,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,949612,377451856,1273503513,255740,-457
20220831T050302,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,951609,377451850,1273503515,255710,-486
20220831T050304,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,953606,377451846,1273503520,255760,-436
20220831T050306,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,955604,377451845,1273503523,255750,-443
20220831T050308,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,957604,377451845,1273503528,255740,-457
20220831T050310,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,959601,377451845,1273503533,255760,-432
20220831T050313,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,962597,377451845,1273503537,255850,-348
20220831T050315,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,964597,377451845,1273503539,255820,-375
20220831T050317,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,966594,377451844,1273503542,255780,-416
20220831T050319,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,968592,377451841,1273503545,255800,-398
20220831T050321,2600,5,10,149(0x95),-112,88,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,970589,377451838,1273503552,255760,-433
20220831T050323,2600,5,10,149(0x95),-112,82,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,972587,377451837,1273503556,255790,-408
20220831T050325,2600,5,10,149(0x95),-106,82,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,974587,377451834,1273503562,255780,-419
20220831T050327,2600,5,10,149(0x95),-106,82,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,976584,377451830,1273503565,255790,-403
20220831T050330,2600,5,10,149(0x95),-106,82,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,979581,377451825,1273503569,255830,-364
20220831T050332,2600,5,10,149(0x95),-106,82,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,981579,377451822,1273503570,255830,-368
20220831T050334,2600,5,10,149(0x95),-106,82,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,983576,377451819,1273503571,255840,-353
20220831T050336,2600,5,10,149(0x95),-106,82,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,985909,377451815,1273503570,255840,-351
20220831T050338,2600,5,10,149(0x95),-106,76,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,987906,377451813,1273503570,255820,-370
20220831T050340,2600,5,10,149(0x95),-106,76,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,989904,377451814,1273503568,255830,-365
20220831T050342,2600,5,10,149(0x95),-106,76,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,991901,377451815,1273503564,255840,-354
20220831T050344,2600,5,10,149(0x95),-106,76,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,993899,377451818,1273503558,255820,-371
20220831T050347,2600,5,10,149(0x95),-106,84,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,996564,377451822,1273503550,255800,-393
20220831T050349,2600,5,10,149(0x95),-106,84,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,998562,377451827,1273503542,255770,-429
20220831T050351,2600,5,10,149(0x95),-101,77,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1000559,377451833,1273503536,255790,-406
20220831T050353,2600,5,10,149(0x95),-101,77,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1002559,377451837,1273503531,255760,-431
20220831T050355,2600,5,10,149(0x95),-107,77,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1004556,377451843,1273503523,255760,-438
20220831T050357,2600,5,10,149(0x95),-107,77,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1006554,377451842,1273503520,255830,-369
20220831T050359,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1008551,377451839,1273503519,255800,-395
20220831T050401,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1010549,377451832,1273503519,255840,-350
20220831T050404,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1013879,377451826,1273503520,255860,-335
20220831T050406,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1015879,377451822,1273503521,255840,-355
20220831T050408,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1018209,377451818,1273503526,255820,-378
20220831T050410,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1020206,377451814,1273503528,255850,-341
20220831T050412,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1022204,377451811,1273503532,255810,-381
20220831T050414,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1024202,377451813,1273503535,255810,-388
20220831T050416,2600,5,10,149(0x95),-107,83,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1026202,377451811,1273503542,255830,-363
20220831T050419,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1028864,377451804,1273503549,255830,-363
20220831T050421,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1030862,377451801,1273503552,255820,-370
20220831T050423,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1032862,377451796,1273503559,255810,-382
20220831T050425,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1034859,377451790,1273503565,255830,-366
20220831T050427,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1036856,377451785,1273503572,255810,-388
20220831T050429,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1038854,377451774,1273503581,255800,-392
20220831T050431,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1040852,377451764,1273503590,255810,-383
20220831T050433,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1042852,377451753,1273503600,255810,-389
20220831T050436,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1046181,377451732,1273503616,255810,-381
20220831T050438,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1048179,377451722,1273503623,255760,-432
20220831T050440,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1050509,377451713,1273503632,255780,-419
20220831T050442,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1052509,377451704,1273503638,255830,-364
20220831T050444,2600,5,10,149(0x95),-107,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1054506,377451698,1273503641,255850,-347
20220831T050446,2600,5,10,149(0x95),-107,77,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1056504,377451696,1273503643,255860,-332
20220831T050448,2600,5,10,149(0x95),-107,77,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1058502,377451688,1273503648,255790,-402
20220831T050451,2600,5,10,149(0x95),-112,87,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1060834,377451683,1273503652,255800,-394
20220831T050453,2600,5,10,149(0x95),-112,87,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1062831,377451680,1273503655,255800,-398
20220831T050455,2600,5,10,149(0x95),-112,87,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1064829,377451679,1273503657,255810,-386
20220831T050459,2600,5,10,149(0x95),-106,87,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1068744,377451681,1273503659,255770,-426
20220831T050501,2600,5,10,149(0x95),-106,87,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1071409,377451683,1273503663,255790,-408
20220831T050503,2600,5,10,149(0x95),-106,87,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1072739,377451682,1273503664,255840,-356
20220831T050505,2600,5,10,149(0x95),-106,87,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1075404,377451681,1273503663,255850,-345
20220831T050508,2600,5,10,149(0x95),-106,77,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1078069,377451678,1273503664,255820,-377
20220831T050512,2600,5,10,149(0x95),-106,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1082064,377451666,1273503663,255800,-395
20220831T050516,2600,5,10,149(0x95),-106,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1086459,377451654,1273503659,255790,-400
20220831T050518,2600,5,10,149(0x95),-106,83,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1088391,377451650,1273503658,255760,-437
20220831T050520,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1089722,377451649,1273503657,255790,-402
20220831T050523,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1092719,377451651,1273503652,255800,-397
20220831T050525,2600,5,10,149(0x95),-111,83,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1094719,377451656,1273503650,255810,-380
20220831T050527,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1096716,377451661,1273503646,255860,-336
20220831T050529,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1098714,377451664,1273503644,255800,-392
20220831T050531,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1100712,377451666,1273503644,255830,-365
20220831T050533,2600,5,10,149(0x95),-111,83,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1102709,377451670,1273503644,255850,-347
20220831T050535,2600,5,10,149(0x95),-111,83,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1104709,377451674,1273503646,255840,-358
20220831T050537,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1106706,377451679,1273503646,255820,-371
20220831T050540,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1109702,377451691,1273503645,255800,-394
20220831T050542,2600,5,10,149(0x95),-111,83,-11,0,18,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1111702,377451698,1273503643,255740,-455
20220831T050544,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1113702,377451708,1273503640,255720,-478
20220831T050546,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1115702,377451718,1273503635,255770,-424
20220831T050548,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1117694,377451726,1273503630,255790,-402
20220831T050550,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1119694,377451735,1273503627,255840,-355
20220831T050552,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1121690,377451743,1273503623,255820,-372
20220831T050554,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1123690,377451746,1273503622,255780,-410
20220831T050557,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1126687,377451752,1273503620,255770,-421
20220831T050559,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1128684,377451753,1273503619,255790,-402
20220831T050601,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1130681,377451754,1273503618,255810,-389
20220831T050603,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1132679,377451752,1273503617,255800,-398
20220831T050605,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1134677,377451751,1273503617,255790,-407
20220831T050607,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1136675,377451751,1273503617,255820,-375
20220831T050609,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1138675,377451750,1273503619,255850,-342
20220831T050612,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1141672,377451748,1273503620,255890,-300
20220831T050614,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1143669,377451746,1273503623,255900,-294
20220831T050616,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1145666,377451745,1273503624,255860,-332
20220831T050618,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1147664,377451745,1273503626,255780,-410
20220831T050620,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1149662,377451746,1273503626,255800,-393
20220831T050622,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1151662,377451748,1273503625,255820,-370
20220831T050624,2600,5,10,149(0x95),-111,83,-11,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1153659,377451748,1273503625,255780,-413
20220831T050626,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1155656,377451753,1273503624,255750,-446
20220831T050629,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1158987,377451757,1273503619,255780,-413
20220831T050631,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1160984,377451759,1273503616,255850,-346
20220831T050633,2600,5,10,149(0x95),-111,83,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1162984,377451759,1273503614,255860,-334
20220831T050635,2600,5,10,149(0x95),-111,83,-11,0,21,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1164981,377451759,1273503611,255870,-324
20220831T050637,2600,5,10,149(0x95),-111,89,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1166979,377451758,1273503611,255870,-322
20220831T050639,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1168977,377451757,1273503610,255870,-328
20220831T050641,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1170974,377451756,1273503610,255880,-316
20220831T050643,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1172972,377451754,1273503611,255810,-389
20220831T050646,2600,5,10,149(0x95),-111,89,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1175637,377451749,1273503613,255880,-318
20220831T050648,2600,5,10,149(0x95),-111,82,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1177969,377451747,1273503613,255860,-330
20220831T050650,2600,5,10,149(0x95),-111,82,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1179634,377451748,1273503614,255860,-337
20220831T050652,2600,5,10,149(0x95),-111,82,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1181631,377451751,1273503614,255840,-359
20220831T050654,2600,5,10,149(0x95),-111,82,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1183629,377451752,1273503612,255820,-377
20220831T050656,2600,5,10,149(0x95),-111,82,-11,0,22,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1185627,377451755,1273503609,255820,-373
20220831T050658,2600,5,10,149(0x95),-111,82,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1187624,377451760,1273503605,255810,-381
20220831T050701,2600,5,10,149(0x95),-111,82,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1191287,377451763,1273503601,255800,-392
20220831T050703,2600,5,10,149(0x95),-111,82,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1193287,377451764,1273503600,255820,-373
20220831T050705,2600,5,10,149(0x95),-111,82,-11,0,23,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1195284,377451766,1273503600,255790,-407
