ct,frequency,band,bandwidth,cell_id,rsrp,rssi,rsrq,bler,tx_power,plmn,tac,drx,emm_state,rrc_state,net_op_mode,emm_cause,esm_cause,time_boot_ms,lat,lon,alt,relative_alt
20220901T093540,2600,5,10,413(0x19d),-71,50,-8,0,-15,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,91159,379531038,1287700102,12580,-490
20220901T093542,2600,5,10,413(0x19d),-71,50,-8,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,93157,379531092,1287700068,13270,196
20220901T093544,2600,5,10,413(0x19d),-71,50,-8,0,-12,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,95157,379531131,1287700048,13270,193
20220901T093546,2600,5,10,413(0x19d),-71,50,-8,0,-3,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,97154,379531128,1287700052,13210,138
20220901T093548,2600,5,10,413(0x19d),-71,50,-8,0,-5,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,99152,379531082,1287700090,13200,122
20220901T093550,2600,5,10,413(0x19d),-71,50,-8,0,-7,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,101149,379531034,1287700040,12620,-457
20220901T093553,2600,5,10,413(0x19d),-71,50,-8,0,-15,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,104147,379531034,1287700043,12480,-597
20220901T093555,2600,5,10,413(0x19d),-71,50,-8,0,-6,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,106144,379531026,1287700034,12460,-617
20220901T093557,2600,5,10,413(0x19d),-71,50,-8,0,-5,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,108382,379531137,1287700033,12340,-731
20220901T093559,2600,5,10,413(0x19d),-71,50,-8,0,-11,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,110387,379531177,1287700032,12440,-634
20220901T093601,2600,5,10,413(0x19d),-71,50,-8,0,-17,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,112384,379531175,1287700059,12300,-772
20220901T093603,2600,5,10,413(0x19d),-65,42,-8,0,-5,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,114382,379531170,1287700073,12270,-802
20220901T093605,2600,5,10,413(0x19d),-65,42,-8,0,-3,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,116379,379531158,1287700069,12250,-827
20220901T093607,2600,5,10,413(0x19d),-65,42,-8,0,-20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,118377,379531157,1287700069,12260,-818
20220901T093610,2600,5,10,413(0x19d),-65,42,-8,0,-25,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,121374,379531153,1287700068,12220,-857
20220901T093612,2600,5,10,413(0x19d),-65,42,-8,0,-13,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,123374,379531153,1287700070,12170,-907
20220901T093614,2600,5,10,413(0x19d),-65,42,-8,0,-14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,125372,379531156,1287700067,12200,-878
20220901T093616,2600,5,10,413(0x19d),-65,42,-8,0,-17,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,127369,379531157,1287700067,12150,-928
20220901T093618,2600,5,10,413(0x19d),-65,42,-8,0,-20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,129367,379531163,1287700065,12130,-944
20220901T093620,2600,5,10,413(0x19d),-65,42,-8,0,-5,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,131365,379531166,1287700062,12110,-965
20220901T093622,2600,5,10,413(0x19d),-65,42,-8,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,133362,379531169,1287700059,12110,-969
20220901T093624,2600,5,10,413(0x19d),-65,42,-8,0,-14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,135362,379531174,1287700052,12080,-997
20220901T093627,2600,5,10,413(0x19d),-65,42,-8,0,4,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,138357,379531180,1287700040,11990,-1089
20220901T093629,2600,5,10,413(0x19d),-65,42,-8,0,-20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,140357,379531185,1287700034,11970,-1108
20220901T093631,2600,5,10,413(0x19d),-65,42,-8,0,-23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,142354,379531188,1287700027,11970,-1102
20220901T093633,2600,5,10,413(0x19d),-65,42,-8,0,-20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,144352,379531191,1287700021,11970,-1100
20220901T093635,2600,5,10,413(0x19d),-65,42,-8,0,-24,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,146682,379531194,1287700014,11940,-1130
20220901T093637,2600,5,10,413(0x19d),-65,42,-8,0,-24,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,148682,379531193,1287700007,12020,-1055
20220901T093639,2600,5,10,413(0x19d),-65,42,-8,0,-19,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,150679,379531195,1287700003,12070,-1003
20220901T093641,2600,5,10,413(0x19d),-65,42,-8,0,-20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,152677,379531195,1287699999,12200,-878
20220901T093644,2600,5,10,413(0x19d),-65,42,-8,0,-14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,155342,379531195,1287699993,12300,-774
20220901T093646,2600,5,10,413(0x19d),-65,42,-8,0,-14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,157339,379531195,1287699989,12380,-698
20220901T093648,2600,5,10,413(0x19d),-65,42,-8,0,-23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,159337,379531194,1287699985,12430,-649
20220901T093650,2600,5,10,413(0x19d),-65,42,-8,0,3,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,161334,379531193,1287699984,12460,-618
20220901T093652,2600,5,10,413(0x19d),-65,42,-8,0,-14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,163332,379531192,1287699982,12550,-529
20220901T093654,2600,5,10,413(0x19d),-65,42,-8,0,-14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,165332,379531189,1287699981,12560,-516
20220901T093656,2600,5,10,413(0x19d),-65,42,-8,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,167329,379531187,1287699980,12590,-484
20220901T093658,2600,5,10,413(0x19d),-65,42,-8,0,-23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,169327,379531182,1287699974,12660,-411
20220901T093701,2600,5,10,413(0x19d),-65,42,-8,0,-9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,172657,379531176,1287699963,12740,-334
20220901T093703,2600,5,10,413(0x19d),-65,42,-8,0,-7,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,174654,379531171,1287699958,12820,-252
20220901T093705,2600,5,10,413(0x19d),-65,36,-8,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,176652,379531165,1287699952,12820,-253
20220901T093707,2600,5,10,413(0x19d),-65,43,-8,0,-9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,178652,379531162,1287699948,12880,-191
20220901T093709,2600,5,10,413(0x19d),-65,43,-8,0,-20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,180982,379531157,1287699943,12920,-153
20220901T093711,2600,5,10,413(0x19d),-65,43,-8,0,-9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,182979,379531156,1287699938,12920,-158
20220901T093713,2600,5,10,413(0x19d),-65,43,-8,0,-20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,184977,379531155,1287699934,12940,-134
20220901T093716,2600,5,10,413(0x19d),-65,43,-8,0,-23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,187309,379531152,1287699932,12990,-82
20220901T093718,2600,5,10,413(0x19d),-65,43,-8,0,-20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,189307,379531150,1287699932,13050,-25
20220901T093720,2600,5,10,413(0x19d),-65,43,-8,0,-15,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,191305,379531146,1287699935,13060,-10
20220901T093722,2600,5,10,413(0x19d),-65,43,-8,0,-9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,193302,379531143,1287699938,13090,11
20220901T093724,2600,5,10,413(0x19d),-65,43,-8,0,-10,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,195302,379531141,1287699942,13070,-9
20220901T093726,2600,5,10,413(0x19d),-65,43,-8,0,-23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,197299,379531139,1287699947,13060,-18
20220901T093728,2600,5,10,413(0x19d),-65,43,-8,0,-20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,199297,379531137,1287699951,13070,-6
20220901T093730,2600,5,10,413(0x19d),-65,43,-8,0,-24,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,201294,379531135,1287699954,13090,19
20220901T093733,2600,5,10,413(0x19d),-65,43,-8,0,-23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,204957,379531132,1287699958,13110,33
20220901T093735,2600,5,10,413(0x19d),-65,43,-8,0,-9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,206957,379531129,1287699960,13100,24
20220901T093737,2600,5,10,413(0x19d),-65,43,-8,0,-19,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,208287,379531127,1287699962,13140,62
20220901T093739,2600,5,10,413(0x19d),-65,43,-8,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,210287,379531123,1287699963,13150,78
20220901T093741,2600,5,10,413(0x19d),-65,43,-8,0,-20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,212284,379531121,1287699962,13140,64
20220901T093743,2600,5,10,413(0x19d),-65,36,-8,0,-25,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,214282,379531119,1287699963,13200,125
20220901T093745,2600,5,10,413(0x19d),-65,43,-8,0,-15,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,216280,379531119,1287699963,13220,142
20220901T093748,2600,5,10,413(0x19d),-65,43,-8,0,-20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,219280,379531117,1287699957,13220,147
20220901T093750,2600,5,10,413(0x19d),-65,43,-8,0,1,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,221280,379531117,1287699958,13240,164
20220901T093752,2600,5,10,413(0x19d),-65,43,-8,0,-20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,223272,379531117,1287699958,13250,178
20220901T093754,2600,5,10,413(0x19d),-65,43,-8,0,-23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,225272,379531117,1287699960,13260,184
20220901T093756,2600,5,10,413(0x19d),-65,43,-8,0,-23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,227269,379531117,1287699959,13250,177
20220901T093758,2600,5,10,413(0x19d),-65,43,-8,0,-15,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,229267,379531117,1287699960,13270,196
20220901T093800,2600,5,10,413(0x19d),-65,43,-8,0,-20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,231265,379531117,1287699960,13270,196
20220901T093802,2600,5,10,413(0x19d),-65,43,-8,0,-9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,233262,379531119,1287699957,13280,200
20220901T093805,2600,5,10,413(0x19d),-65,43,-8,0,3,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,236259,379531122,1287699957,13290,216
20220901T093807,2600,5,10,413(0x19d),-65,43,-8,0,-15,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,238257,379531120,1287699954,13310,230
20220901T093809,2600,5,10,413(0x19d),-65,43,-8,0,-23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,240257,379531120,1287699951,13340,267
20220901T093811,2600,5,10,413(0x19d),-65,43,-8,0,-8,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,242254,379531121,1287699949,13300,224
20220901T093813,2600,5,10,413(0x19d),-65,43,-8,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,244252,379531124,1287699948,13270,199
20220901T093815,2600,5,10,413(0x19d),-65,43,-8,0,-8,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,246249,379531130,1287699951,13290,212
20220901T093817,2600,5,10,413(0x19d),-65,43,-8,0,-21,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,248247,379531133,1287699956,13310,232
20220901T093819,2600,5,10,413(0x19d),-65,43,-8,0,-14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,250247,379531134,1287699959,13340,266
20220901T093822,2600,5,10,413(0x19d),-65,43,-8,0,-23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,253577,379531142,1287699965,13320,247
20220901T093824,2600,5,10,413(0x19d),-65,43,-8,0,-24,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,255574,379531145,1287699967,13350,276
20220901T093826,2600,5,10,413(0x19d),-65,43,-8,0,-1,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,257572,379531148,1287699968,13330,252
20220901T093828,2600,5,10,413(0x19d),-65,43,-8,0,-13,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,259569,379531148,1287699969,13310,237
20220901T093830,2600,5,10,413(0x19d),-65,43,-8,0,-19,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,261567,379531146,1287699970,13290,218
20220901T093832,2600,5,10,413(0x19d),-65,43,-8,0,-8,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,263565,379531147,1287699972,13290,211
20220901T093834,2600,5,10,413(0x19d),-65,43,-8,0,-9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,265565,379531148,1287699976,13300,224
20220901T093837,2600,5,10,413(0x19d),-65,43,-8,0,4,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,268227,379531148,1287699977,13320,240
20220901T093839,2600,5,10,413(0x19d),-65,43,-8,0,-20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,270227,379531150,1287699981,13320,244
20220901T093841,2600,5,10,413(0x19d),-65,43,-8,0,-8,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,272224,379531148,1287699984,13360,281
20220901T093843,2600,5,10,413(0x19d),-65,43,-8,0,-22,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,274222,379531147,1287699984,13360,286
20220901T093845,2600,5,10,413(0x19d),-65,43,-8,0,-13,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,276219,379531148,1287699983,13400,323
20220901T093847,2600,5,10,413(0x19d),-65,43,-8,0,-21,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,278217,379531146,1287699980,13400,320
20220901T093849,2600,5,10,413(0x19d),-65,43,-8,0,-12,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,280215,379531146,1287699977,13370,298
20220901T093851,2600,5,10,413(0x19d),-65,43,-8,0,-7,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,282215,379531145,1287699972,13350,275
20220901T093854,2600,5,10,413(0x19d),-65,43,-8,0,-14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,285877,379531147,1287699961,13310,232
20220901T093856,2600,5,10,413(0x19d),-65,43,-8,0,-22,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,287874,379531148,1287699953,13310,238
20220901T093858,2600,5,10,413(0x19d),-65,43,-8,0,-13,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,289872,379531148,1287699946,13320,243
20220901T093900,2600,5,10,413(0x19d),-65,43,-8,0,-24,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,291872,379531149,1287699940,13320,244
20220901T093902,2600,5,10,413(0x19d),-65,43,-8,0,-23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,293869,379531152,1287699937,13370,290
20220901T093904,2600,5,10,413(0x19d),-65,43,-8,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,295867,379531154,1287699930,13420,341
20220901T093906,2600,5,10,413(0x19d),-65,43,-8,0,-10,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,297864,379531155,1287699925,13390,312
20220901T093908,2600,5,10,413(0x19d),-65,43,-8,0,-12,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,299865,379531158,1287699923,13380,305
20220901T093911,2600,5,10,413(0x19d),-65,43,-8,0,-19,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,302194,379531165,1287699923,13430,355
20220901T093913,2600,5,10,413(0x19d),-65,43,-8,0,-14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,304192,379531171,1287699922,13390,312
20220901T093915,2600,5,10,413(0x19d),-65,43,-8,0,-19,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,306189,379531177,1287699924,13380,309
20220901T093917,2600,5,10,413(0x19d),-65,43,-8,0,-19,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,308187,379531181,1287699923,13340,267
20220901T093919,2600,5,10,413(0x19d),-65,43,-8,0,-14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,310187,379531185,1287699924,13320,246
20220901T093921,2600,5,10,413(0x19d),-65,43,-8,0,-19,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,312184,379531192,1287699926,13310,236
20220901T093923,2600,5,10,413(0x19d),-65,43,-8,0,-15,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,314182,379531419,1287699925,14010,930
20220901T093925,2600,5,10,413(0x19d),-65,43,-8,0,-12,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,316179,379531636,1287699780,14080,1002
20220901T093928,2600,5,10,413(0x19d),-65,43,-8,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,319177,379531866,1287699637,13870,790
20220901T093930,2600,5,10,413(0x19d),-65,43,-8,0,-15,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,321174,379531936,1287699740,14040,966
20220901T093932,2600,5,10,413(0x19d),-74,52,-8,0,-2,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,323172,379532140,1287699730,14100,1025
20220901T093934,2600,5,10,413(0x19d),-69,46,-8,0,5,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,325172,379532130,1287699578,14100,1021
20220901T093936,2600,5,10,413(0x19d),-69,46,-8,0,-13,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,327169,379532008,1287699523,13780,707
20220901T093938,2600,5,10,413(0x19d),-69,46,-8,0,-14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,329167,379532010,1287699528,13470,396
20220901T093940,2600,5,10,413(0x19d),-69,46,-8,0,-17,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,331165,379532012,1287699535,13480,403
20220901T093943,2600,5,10,413(0x19d),-69,46,-8,0,-3,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,334494,379532013,1287699557,13430,358
20220901T093945,2600,5,10,413(0x19d),-69,46,-8,0,6,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,336492,379532014,1287699564,13640,569
20220901T093947,2600,5,10,413(0x19d),-69,46,-8,0,-5,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,338492,379532126,1287699514,13430,350
20220901T093949,2600,5,10,413(0x19d),-69,46,-8,0,-17,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,340489,379532125,1287699514,13360,282
20220901T093951,2600,5,10,413(0x19d),-69,46,-8,0,-14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,342487,379532131,1287699512,13360,285
20220901T093953,2600,5,10,413(0x19d),-69,46,-8,0,-2,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,344484,379532145,1287699509,13360,286
20220901T093955,2600,5,10,413(0x19d),-69,46,-8,0,-14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,346482,379532159,1287699505,13380,309
20220901T093957,2600,5,10,413(0x19d),-69,46,-8,0,-17,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,348482,379532173,1287699504,13360,282
20220901T094000,2600,5,10,413(0x19d),-69,46,-8,0,-2,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,351144,379532186,1287699503,13410,338
20220901T094002,2600,5,10,413(0x19d),-69,46,-8,0,-14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,353142,379532196,1287699500,13410,336
20220901T094004,2600,5,10,413(0x19d),-69,46,-8,0,3,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,355142,379532209,1287699500,13390,319
20220901T094006,2600,5,10,413(0x19d),-69,46,-8,0,0,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,357139,379532219,1287699498,13390,310
20220901T094008,2600,5,10,413(0x19d),-69,46,-8,0,-14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,359137,379532230,1287699498,13390,313
20220901T094010,2600,5,10,413(0x19d),-69,46,-8,0,-8,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,361134,379532238,1287699499,13420,340
20220901T094012,2600,5,10,413(0x19d),-69,46,-8,0,-2,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,363132,379532244,1287699502,13460,386
20220901T094015,2600,5,10,413(0x19d),-69,46,-8,0,-14,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,366797,379532248,1287699502,13400,326
20220901T094017,2600,5,10,413(0x19d),-69,46,-8,0,-9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,368794,379532248,1287699505,13390,315
20220901T094019,2600,5,10,413(0x19d),-69,46,-8,0,-7,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,370792,379532249,1287699508,13420,343
